content,publish_time,level
华尔街见闻获悉，月之暗面的多模态产品已经处于内测当中，预计很快会对外公布，叠加推理模型的推出，这些动作无疑会吸引更多用户。,来自Android客户端,1
在这场全球AI竞赛中，杨植麟要带领Kimi在一个裹挟着巨大希望和时刻被质疑的行业里，闯出一条通往AGI的漫漫长路，这场征程才刚刚开始。,来自Android客户端,1
我用kimi上传图片，然后在上传图片的时候使用了裁剪，然后我再第二次上传这张图片的时候为什么不是我的原图，而且我裁剪后的图片？我未裁剪之前的图片一直传不上去，传就是裁剪的图片,来自iPhone客户端,1
kimi,来自Android客户端,1
排第三啊,来自iPhone客户端,1
国内没有一个AI能打，而且还一大堆关键词限制,来自Android客户端,1
虽然我很讨厌它的广告，但相对而言kimi还是很简洁的，,来自Android客户端,1
国内ai落后得有个一两年,2024-12-7 18:09,2
技术落后也就算了，思想也落后，前几天不是韩国戒严么，我问智普清言怎么看，然后直接触发什么什么敏感信息，不给回答了，真的离谱,2024-12-9 7:13,2
这个确实不能说,2024-12-14 22:27,2
有什么意义？这年代还搞封闭隔离？,2024-12-15 8:23,2
ai一定程度上代表公司，公司是不能发布涉政言论的，特别是你问它主观想法，你问openai敏感政治问题也一样,2024-12-17 9:59,2
你用过微软的AI？别说什么政治了，特朗普它都敢骂,2024-12-17 14:08,2
你说openai的chatgpt？刚才试了一下，在涉政言论方面chatgpt相比豆包更加圆滑，豆包会直接说戒严不正确，chatgpt给我做了戒严的名词解释,2024-12-17 16:02,2
建议不要一昧的媚外，问chatgpt韩国过往的戒严是否正确，它也是只做客观分析不做评价，至少在部分言论自由方面西方做的没我们好,2024-12-17 16:05,2
不行就承认咯，这就叫媚外了？继续闭关锁国吧，对对对，都是世界一流,2024-12-17 21:33,2
好像是的,来自Android客户端,1
好像是的,来自Android客户端,1
崩了两次了,来自iPhone客户端,1
还真是,来自Android客户端,1
好了又,来自Android客户端,1
感觉不稳定,来自Android客户端,1
崩了🥲,来自Android客户端,1
时好时不好,来自Android客户端,1
一直崩啊，连不上,来自Android客户端,1
又崩了,1楼,1
这次发布的 Kimi 探索版，某些方面其实和 OpenAI o1 有点类似，那就是会解难题、懂思考了，但个人觉得，它和 o1 还是有不少差异的。其中最大的不同，便是在使用场景上。而这次Kimi，则选择了另外一条更实用、更接地气的道路，那就是把思考和拆解问题的劲儿，聚焦在是和咱们普通人更近的生产力场景上，尤其是大学生、上班族们常干的调研分析类任务。在体验了一番之后，我的评价是，如果 AI 也有 MBTI 的话：那它活脱脱就是一个思维和计划缜密&执行力强的 J 人。,来自iPhone客户端,1
用人工智能做高数太奇葩了，这个答案有理有据搞得和早点死的，害得我真信了，回过头来才发现不对,来自Android客户端,1
11月11日，据暗涌Waves报道，月之暗面创始人杨植麟、联合创始人兼CTO张宇韬，近日被循环智能投资人在香港提起仲裁，相关电子仲裁申请书也已递交香港国际仲裁中心。提起仲裁的理由是，杨植麟和张宇韬等人在获得5家投资方的同意豁免书之前，就已启动融资并创立月之暗面。,来自iPhone客户端,1
关闭键直接到屏幕外去了，设计的人真的是s妈,来自Android客户端,1
我用kimi+生成的文案为什么一键生成PPT的时候会报错，求大佬指点,来自Android客户端,1
ai 产品榜的最新数据显示，2024年4月Kimi智能助手网页版访问量达到2004万，较上月上涨60.2%，访问量已经超过文心一言，排在国内同类产品的第一位。你用过Kimi吗？什么感受？,来自iPhone客户端,1
根据 AI 产品榜 caicats统计，目前国内访问量前十的产品中，Kimi 在 4 月以 20.04M 的访问量、环比 60.20% 的增长排在第二，仅次于百度文库，访问量超越文心一言。,来自iPhone客户端,1
企业级模型推理 API，让您的程序拥有领先稳定的体验！Kimi API 从今年 2 月开始开放给企业和开发者使用。在此期间，很多企业有了规模化的落地，对稳定性和数据安全提出了更高的要求。本次发布的 Kimi 企业级 API 主要是在数据安全保障、并发速率限制和技术支持等方面，提供更高等级的标准，面向在规模化应用时对稳定性要求比较高的企业。,来自iPhone客户端,1
这四个AI的排序是这样吗？你们都用哪个？chatgpt全方位吊打国产ai？然后国产ai排名是kimi>通文千义>豆包？,来自Android客户端,1
还有poe和Claude啊,2楼,1
这就是kimi吗,来自Android客户端,1
KIMI真的好弱，2天体验过后直接宕机不说话了,1楼,1
国产能用就行，他主打是文件上传50个,来自iPhone客户端,1
阅读大型PDF文件很无聊。因此，让我们创建一个互动PDF仪表板，以便我能更好地阅读我的PDF文件。提示- 创建一个互动PDF仪表板，帮助我以更具视觉吸引力的方式查看、阅读和学习这些信息。它有一个标签，可以根据PDF中的信息进行测验。确保它具有暗模式,来自iPhone客户端,1
上传了 4 张图片,2楼,1
上传了 3 张图片,3楼,1
上传了 4 张图片,4楼,1
上传了 11 张图片,5楼,1
上传了 31 张图片,6楼,1
哎~刷图的心情都没有。。。,7楼,1
上传了 9 张图片,8楼,1
上传了 12 张图片,9楼,1
上传了 78 张图片,11楼,1
上传了 98 张图片,12楼,1
度娘抽了,来自手机贴吧,1
坐在地上的那三张还可以内~~~~,4楼,1
我喜欢这组卖车图,5楼,1
我喜欢靠在车上的那几张,10楼,1
上传了 55 张图片,2楼,1
上传了 18 张图片,3楼,1
有几张重复的是HD版本,4楼,1
上传了 75 张图片,5楼,1
上传了 42 张图片,6楼,1
上传了 84 张图片,7楼,1
上传了 13 张图片,8楼,1
2016赛季F1第17场比赛这个周末就将在日本铃鹿赛道举办。排位赛时间为周六下午14点，正赛开始时间为周日下午13点。铃鹿赛道单圈5.807公里，正赛53圈总里程307.471公里，正赛最快单圈纪录是Kimi在2005年创造的1:31.540。,来自Android客户端,1
顶一下。加油,来自Android客户端,1
排位赛加油,来自iPhone客户端,1
剪毛了。。。好想看看有多短。。。,2楼,1
上传了 38 张图片,5楼,1
上传了 51 张图片,6楼,1
上传了 55 张图片,8楼,1
上传了 15 张图片,9楼,1
"回复图片：
这张有点黑道大哥的感觉咩~",10楼,1
为什么都有水印啊.....,11楼,1
而且感觉是有造型的那种。。。,2013-6-28 9:24,2
这个签 是怎么一回事！,2013-7-19 17:38,2
只是像而已 其实就是个年纪最大的老车手 ,2013-7-16 10:37,2
瓦擦。。除了韦伯之外好么！！！,2013-7-16 10:41,2
 淡定 明年就是了 呵呵,2013-7-16 10:51,2
哪里不淡定了 最讨厌人家跟我说淡定 噗,2013-7-16 11:02,2
 好吧  我看到连续三个惊叹号 所以。。。,2013-7-16 11:05,2
好吧好吧  年纪大无所谓 娃娃脸才是重点 哈哈哈,2013-7-16 11:25,2
 呵呵 很会卖萌发呆,2013-7-16 11:29,2
他是不屑做表情吧= =。话说真的是越看越黑帮啊,2013-7-16 11:32,2
米有图,来自手机贴吧,1
上传了 73 张图片,3楼,1
上传了 71 张图片,4楼,1
上传了 84 张图片,5楼,1
上传了 25 张图片,6楼,1
嗯，我手机上也看不到图,来自手机贴吧,1
我莱目前第四,来自Android客户端,1
红色彗星用阿姆罗镇楼是几个意思,来自Android客户端,1
顶一下~~,12楼,1
"要点凝练助手Prompt适用：文档总结，定制属于自己需求的总结 Prompt。你是一个擅长总结长文本的助手，能够总结用户给出的文本，并生成摘要。## 工作流程让我们一步一步思考，阅读我提供的内容，并做出以下操作：- 标题：xxx- 作者：xxx- 标签：阅读文章内容后给文章打上标签，标签通常是领域、学科或专有名词- 一句话总结这篇文文章:xxx- 总结文章内容并写成摘要:xxx- 越详细地列举文章的大纲，越详细越好，要完整体现文章要点；## 注意- 只有在用户提问的时候你才开始回答，用户不提问时，请不要回答 ## 初始语句""""您好，我是您的文档总结助手，我可以给出长文档的总结摘要和大纲，请把您需要阅读的 文本扔进来~""""",来自iPhone客户端,1
小肉饼,来自Android客户端,1
2016赛季F1第8站比赛本周就将在阿塞拜疆首都巴库打响。排位赛和正赛时间分别为本周六和周日晚21点。巴库赛道全长6.003公里，拥有20个弯角，正赛全程51圈，这将是史上第6条承办欧洲站的赛道。巴库赛道是赛历当中第二长的赛道，仅次于斯帕。虽然是一条街道赛道，但是在长达2.1公里的长直道上最高极速预计将达到350km/h。巴库最街道的部分在8-10号弯角，赛道最窄的部分仅有7.6米，也被认为是比赛中最容易发生事故的地方。,来自Android客户端,1
F1欧洲站一练即将开始，巴库现场气温27度，地表44度，湿度49%，气压偏高，和加拿大站时截然不同。,来自Android客户端,1
F1马来西亚站排位赛在雪邦赛道结束，梅赛德斯车队汉密尔顿以最快圈速1分32秒850摘得杆位，罗斯伯格第二。红牛车队维斯塔潘第三，里卡多第四。法拉利车队维泰尔第五，莱科宁第六。,来自Android客户端,1
